,params,precisions,recalls,f1_scores,accuracy,coef_s,aucs
1585,"[0.66, 'l1', 'liblinear', 'ovr', 100, 1, 50]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1586,"[0.66, 'l1', 'liblinear', 'ovr', 100, 1, 60]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1587,"[0.66, 'l1', 'liblinear', 'ovr', 100, 1, 70]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1588,"[0.66, 'l1', 'liblinear', 'ovr', 100, 1, 80]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1589,"[0.66, 'l1', 'liblinear', 'ovr', 100, 1, 90]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1590,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 0]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1591,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 10]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1592,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 20]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1593,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 30]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1594,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 40]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1595,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 50]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1596,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 60]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1597,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 70]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1598,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 80]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1599,"[0.66, 'l1', 'liblinear', 'ovr', 100, -1, 90]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1600,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 0]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1601,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 10]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1602,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 20]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1603,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 30]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1604,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 40]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1605,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 50]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1606,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 60]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1607,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 70]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1608,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 80]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1609,"[0.66, 'l1', 'liblinear', 'ovr', 150, 1, 90]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1610,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 0]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1611,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 10]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1612,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 20]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1613,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 30]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1614,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 40]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1615,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 50]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1616,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 60]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1617,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 70]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1618,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 80]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1619,"[0.66, 'l1', 'liblinear', 'ovr', 150, -1, 90]",0.192982456,0.127906977,0.153846154,0.916895604,coefs,0.659968596
1344,"[0.56, 'l1', 'liblinear', 'ovr', 100, 1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1354,"[0.56, 'l1', 'liblinear', 'ovr', 100, -1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1364,"[0.56, 'l1', 'liblinear', 'ovr', 150, 1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1374,"[0.56, 'l1', 'liblinear', 'ovr', 150, -1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1440,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 0]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1442,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 20]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1443,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 30]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1449,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 90]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1450,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 0]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1452,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 20]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1453,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 30]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1459,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 90]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1460,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 0]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1461,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 10]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1462,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 20]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1463,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 30]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1464,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1465,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 50]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1466,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 60]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1467,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 70]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1468,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 80]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1469,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 90]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1470,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 0]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1471,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 10]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1472,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 20]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1473,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 30]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1474,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1475,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 50]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1476,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 60]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1477,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 70]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1478,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 80]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1479,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 90]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1480,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 0]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1481,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 10]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1482,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 20]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1483,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 30]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1484,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1485,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 50]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1486,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 60]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1487,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 70]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1488,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 80]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1489,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 90]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1490,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 0]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1491,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 10]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1492,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 20]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1493,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 30]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1494,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 40]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1495,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 50]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
1496,"[0.6100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 60]",0.189655172,0.127906977,0.152777778,0.916208791,coefs,0.659968596
